"TERMS AND CONDITIONS"
"https://www.bankofcanada.ca/terms/"

"NAME"
"COVID-19 stringency index"

"LINK"
"https://www.bankofcanada.ca/?p=219486"

"SERIES"
"id","label","description"
"SAN_LYOJ20210218_C2_S1","Canada",""
"SAN_LYOJ20210218_C2_S2","Atlantic region*",""
"SAN_LYOJ20210218_C2_S3","Quebec",""
"SAN_LYOJ20210218_C2_S4","Ontario",""
"SAN_LYOJ20210218_C2_S5","Prairies region*",""
"SAN_LYOJ20210218_C2_S6","British Columbia",""
"SAN_LYOJ20210218_C2_S7","Newfoundland and Labrador",""
"SAN_LYOJ20210218_C2_S8","Prince Edward Island",""
"SAN_LYOJ20210218_C2_S9","Nova Scotia",""
"SAN_LYOJ20210218_C2_S10","New Brunswick",""
"SAN_LYOJ20210218_C2_S11","Manitoba",""
"SAN_LYOJ20210218_C2_S12","Saskatchewan",""
"SAN_LYOJ20210218_C2_S13","Alberta",""

"OBSERVATIONS"
"date","SAN_LYOJ20210218_C2_S1","SAN_LYOJ20210218_C2_S2","SAN_LYOJ20210218_C2_S3","SAN_LYOJ20210218_C2_S4","SAN_LYOJ20210218_C2_S5","SAN_LYOJ20210218_C2_S6","SAN_LYOJ20210218_C2_S7","SAN_LYOJ20210218_C2_S8","SAN_LYOJ20210218_C2_S9","SAN_LYOJ20210218_C2_S10","SAN_LYOJ20210218_C2_S11","SAN_LYOJ20210218_C2_S12","SAN_LYOJ20210218_C2_S13"
"2021-10-27","43.4249840","46.8435670","46.0532420","44.8379630","39.4606930","41.0879630","59.6064800","41.5625000","39.8148160","44.0162050","51.8287050","28.2407400","39.8379630"
"2021-10-28","43.4249840","46.8435670","46.0532420","44.8379630","39.4606930","41.0879630","59.6064800","41.5625000","39.8148160","44.0162050","51.8287050","28.2407400","39.8379630"
"2021-10-29","43.4249840","46.8435670","46.0532420","44.8379630","39.4606930","41.0879630","59.6064800","41.5625000","39.8148160","44.0162050","51.8287050","28.2407400","39.8379630"
"2021-10-30","43.4249840","46.8435670","46.0532420","44.8379630","39.4606930","41.0879630","59.6064800","41.5625000","39.8148160","44.0162050","51.8287050","28.2407400","39.8379630"
"2021-10-31","43.4249840","46.8435670","46.0532420","44.8379630","39.4606930","41.0879630","59.6064800","41.5625000","39.8148160","44.0162050","51.8287050","28.2407400","39.8379630"
"2021-11-01","43.4249840","46.8435670","46.0532420","44.8379630","39.4606930","41.0879630","59.6064800","41.5625000","39.8148160","44.0162050","51.8287050","28.2407400","39.8379630"
"2021-11-02","43.4249840","46.8435670","46.0532420","44.8379630","39.4606930","41.0879630","59.6064800","41.5625000","39.8148160","44.0162050","51.8287050","28.2407400","39.8379630"
"2021-11-03","43.4249840","46.8435670","46.0532420","44.8379630","39.4606930","41.0879630","59.6064800","41.5625000","39.8148160","44.0162050","51.8287050","28.2407400","39.8379630"
"2021-11-04","43.4249840","46.8435670","46.0532420","44.8379630","39.4606930","41.0879630","59.6064800","41.5625000","39.8148160","44.0162050","51.8287050","28.2407400","39.8379630"
"2021-11-05","43.2076190","42.9827540","46.0532420","44.8379630","39.4606930","41.0879630","46.2037050","41.5625000","39.8148160","44.0162050","51.8287050","28.2407400","39.8379630"
"2021-11-06","43.2076190","42.9827540","46.0532420","44.8379630","39.4606930","41.0879630","46.2037050","41.5625000","39.8148160","44.0162050","51.8287050","28.2407400","39.8379630"
"2021-11-07","43.2076190","42.9827540","46.0532420","44.8379630","39.4606930","41.0879630","46.2037050","41.5625000","39.8148160","44.0162050","51.8287050","28.2407400","39.8379630"
"2021-11-08","43.2076190","42.9827540","46.0532420","44.8379630","39.4606930","41.0879630","46.2037050","41.5625000","39.8148160","44.0162050","51.8287050","28.2407400","39.8379630"
"2021-11-09","43.2076190","42.9827540","46.0532420","44.8379630","39.4606930","41.0879630","46.2037050","41.5625000","39.8148160","44.0162050","51.8287050","28.2407400","39.8379630"
"2021-11-10","43.2076190","42.9827540","46.0532420","44.8379630","39.4606930","41.0879630","46.2037050","41.5625000","39.8148160","44.0162050","51.8287050","28.2407400","39.8379630"
"2021-11-11","43.2076190","42.9827540","46.0532420","44.8379630","39.4606930","41.0879630","46.2037050","41.5625000","39.8148160","44.0162050","51.8287050","28.2407400","39.8379630"
"2021-11-12","43.2076190","42.9827540","46.0532420","44.8379630","39.4606930","41.0879630","46.2037050","41.5625000","39.8148160","44.0162050","51.8287050","28.2407400","39.8379630"
"2021-11-13","43.2076190","42.9827540","46.0532420","44.8379630","39.4606930","41.0879630","46.2037050","41.5625000","39.8148160","44.0162050","51.8287050","28.2407400","39.8379630"
"2021-11-14","43.2076190","42.9827540","46.0532420","44.8379630","39.4606930","41.0879630","46.2037050","41.5625000","39.8148160","44.0162050","51.8287050","28.2407400","39.8379630"
"2021-11-15","42.8045690","42.9827540","43.9699100","44.8379630","39.4606930","41.0879630","46.2037050","41.5625000","39.8148160","44.0162050","51.8287050","28.2407400","39.8379630"
"2021-11-16","42.6896900","40.9423260","43.9699100","44.8379630","39.4606930","41.0879630","39.1203730","41.5625000","39.8148160","44.0162050","51.8287050","28.2407400","39.8379630"
"2021-11-17","42.6896900","40.9423260","43.9699100","44.8379630","39.4606930","41.0879630","39.1203730","41.5625000","39.8148160","44.0162050","51.8287050","28.2407400","39.8379630"
"2021-11-18","42.7664490","42.3056560","43.9699100","44.8379630","39.4606930","41.0879630","39.1203730","41.5625000","41.8981480","46.0995370","51.8287050","28.2407400","39.8379630"
"2021-11-19","42.4977490","42.3056560","42.5810200","44.8379630","39.4606930","41.0879630","39.1203730","41.5625000","41.8981480","46.0995370","51.8287050","28.2407400","39.8379630"
"2021-11-20","42.4977490","42.3056560","42.5810200","44.8379630","39.4606930","41.0879630","39.1203730","41.5625000","41.8981480","46.0995370","51.8287050","28.2407400","39.8379630"
"2021-11-21","42.4977490","42.3056560","42.5810200","44.8379630","39.4606930","41.0879630","39.1203730","41.5625000","41.8981480","46.0995370","51.8287050","28.2407400","39.8379630"
"2021-11-22","42.2290500","42.3056560","41.1921270","44.8379630","39.4606930","41.0879630","39.1203730","41.5625000","41.8981480","46.0995370","51.8287050","28.2407400","39.8379630"
"2021-11-23","42.2290500","42.3056560","41.1921270","44.8379630","39.4606930","41.0879630","39.1203730","41.5625000","41.8981480","46.0995370","51.8287050","28.2407400","39.8379630"
"2021-11-24","42.2290500","42.3056560","41.1921270","44.8379630","39.4606930","41.0879630","39.1203730","41.5625000","41.8981480","46.0995370","51.8287050","28.2407400","39.8379630"
"2021-11-25","42.2290500","42.3056560","41.1921270","44.8379630","39.4606930","41.0879630","39.1203730","41.5625000","41.8981480","46.0995370","51.8287050","28.2407400","39.8379630"
"2021-11-26","42.2290500","42.3056560","41.1921270","44.8379630","39.4606930","41.0879630","39.1203730","41.5625000","41.8981480","46.0995370","51.8287050","28.2407400","39.8379630"
"2021-11-27","42.2290500","42.3056560","41.1921270","44.8379630","39.4606930","41.0879630","39.1203730","41.5625000","41.8981480","46.0995370","51.8287050","28.2407400","39.8379630"
"2021-11-28","42.2290500","42.3056560","41.1921270","44.8379630","39.4606930","41.0879630","39.1203730","41.5625000","41.8981480","46.0995370","51.8287050","28.2407400","39.8379630"
"2021-11-29","42.2290500","42.3056560","41.1921270","44.8379630","39.4606930","41.0879630","39.1203730","41.5625000","41.8981480","46.0995370","51.8287050","28.2407400","39.8379630"
"2021-11-30","42.2290500","42.3056560","41.1921270","44.8379630","39.4606930","41.0879630","39.1203730","41.5625000","41.8981480","46.0995370","51.8287050","28.2407400","39.8379630"
"2021-12-01","42.2290500","42.3056560","41.1921270","44.8379630","39.4606930","41.0879630","39.1203730","41.5625000","41.8981480","46.0995370","51.8287050","28.2407400","39.8379630"
"2021-12-02","42.2290500","42.3056560","41.1921270","44.8379630","39.4606930","41.0879630","39.1203730","41.5625000","41.8981480","46.0995370","51.8287050","28.2407400","39.8379630"
"2021-12-03","42.2410510","42.5187680","41.1921270","44.8379630","39.4606930","41.0879630","39.1203730","45.2662050","41.8981480","46.0995370","51.8287050","28.2407400","39.8379630"
"2021-12-04","42.2410510","42.5187680","41.1921270","44.8379630","39.4606930","41.0879630","39.1203730","45.2662050","41.8981480","46.0995370","51.8287050","28.2407400","39.8379630"
"2021-12-05","42.1793900","41.4236070","41.1921270","44.8379630","39.4606930","41.0879630","39.1203730","45.2662050","41.8981480","42.3495370","51.8287050","28.2407400","39.8379630"
"2021-12-06","42.1928900","41.6633610","41.1921270","44.8379630","39.4606930","41.0879630","39.1203730","49.4328730","41.8981480","42.3495370","51.8287050","28.2407400","39.8379630"
"2021-12-07","42.1928900","41.6633610","41.1921270","44.8379630","39.4606930","41.0879630","39.1203730","49.4328730","41.8981480","42.3495370","51.8287050","28.2407400","39.8379630"
"2021-12-08","42.1928900","41.6633610","41.1921270","44.8379630","39.4606930","41.0879630","39.1203730","49.4328730","41.8981480","42.3495370","51.8287050","28.2407400","39.8379630"
"2021-12-09","42.1928900","41.6633610","41.1921270","44.8379630","39.4606930","41.0879630","39.1203730","49.4328730","41.8981480","42.3495370","51.8287050","28.2407400","39.8379630"
"2021-12-10","41.7067490","41.6633610","41.1921270","44.8379630","39.4606930","37.4421270","39.1203730","49.4328730","41.8981480","42.3495370","51.8287050","28.2407400","39.8379630"
"2021-12-11","42.1847380","41.6633610","41.1921270","46.0879630","39.4606930","37.4421270","39.1203730","49.4328730","41.8981480","42.3495370","51.8287050","28.2407400","39.8379630"
"2021-12-12","42.1847380","41.6633610","41.1921270","46.0879630","39.4606930","37.4421270","39.1203730","49.4328730","41.8981480","42.3495370","51.8287050","28.2407400","39.8379630"
"2021-12-13","42.1847380","41.6633610","41.1921270","46.0879630","39.4606930","37.4421270","39.1203730","49.4328730","41.8981480","42.3495370","51.8287050","28.2407400","39.8379630"
"2021-12-14","42.5877880","41.6633610","43.2754630","46.0879630","39.4606930","37.4421270","39.1203730","49.4328730","41.8981480","42.3495370","51.8287050","28.2407400","39.8379630"
"2021-12-15","42.3204500","41.6633610","43.2754630","46.0879630","38.3206630","37.4421270","39.1203730","49.4328730","41.8981480","42.3495370","51.8287050","28.2407400","38.1712950"
"2021-12-16","42.3204500","41.6633610","43.2754630","46.0879630","38.3206630","37.4421270","39.1203730","49.4328730","41.8981480","42.3495370","51.8287050","28.2407400","38.1712950"
"2021-12-17","42.7495730","49.2853430","43.2754630","46.0879630","38.3206630","37.4421270","56.5509220","51.5162050","50.6481480","39.9884220","51.8287050","28.2407400","38.1712950"
"2021-12-18","42.7495730","49.2853430","43.2754630","46.0879630","38.3206630","37.4421270","56.5509220","51.5162050","50.6481480","39.9884220","51.8287050","28.2407400","38.1712950"
"2021-12-19","42.9089010","49.2853430","43.2754630","46.5046270","38.3206630","37.4421270","56.5509220","51.5162050","50.6481480","39.9884220","51.8287050","28.2407400","38.1712950"
"2021-12-20","46.0475430","49.2853430","55.9490700","46.5046270","38.3206630","42.5925900","56.5509220","51.5162050","50.6481480","39.9884220","51.8287050","28.2407400","38.1712950"
"2021-12-21","46.6412510","50.2855570","58.7268490","46.5046270","38.3206630","42.5925900","60.0231480","51.5162050","50.6481480","39.9884220","51.8287050","28.2407400","38.1712950"
"2021-12-22","46.8034930","53.1672360","58.7268490","46.5046270","38.3206630","42.5925900","63.9120370","51.5162050","55.5092580","39.9884220","51.8287050","28.2407400","38.1712950"
"2021-12-23","47.8683740","53.1672360","58.7268490","46.5046270","38.3206630","50.5787050","63.9120370","51.5162050","55.5092580","39.9884220","51.8287050","28.2407400","38.1712950"
"2021-12-24","47.9580730","53.5268670","58.7268490","46.5046270","38.3206630","51.0995370","63.9120370","57.7662050","55.5092580","39.9884220","51.8287050","28.2407400","38.1712950"
"2021-12-25","47.9580730","53.5268670","58.7268490","46.5046270","38.3206630","51.0995370","63.9120370","57.7662050","55.5092580","39.9884220","51.8287050","28.2407400","38.1712950"
"2021-12-26","47.9580730","53.5268670","58.7268490","46.5046270","38.3206630","51.0995370","63.9120370","57.7662050","55.5092580","39.9884220","51.8287050","28.2407400","38.1712950"
"2021-12-27","47.9580730","53.5268670","58.7268490","46.5046270","38.3206630","51.0995370","63.9120370","57.7662050","55.5092580","39.9884220","51.8287050","28.2407400","38.1712950"
"2021-12-28","48.0351450","54.8958210","58.7268490","46.5046270","38.3206630","51.0995370","63.9120370","57.7662050","55.5092580","44.6759220","51.8287050","28.2407400","38.1712950"
"2021-12-29","48.0351450","54.8958210","58.7268490","46.5046270","38.3206630","51.0995370","63.9120370","57.7662050","55.5092580","44.6759220","51.8287050","28.2407400","38.1712950"
"2021-12-30","48.0351450","54.8958210","58.7268490","46.5046270","38.3206630","51.0995370","63.9120370","57.7662050","55.5092580","44.6759220","51.8287050","28.2407400","38.1712950"
"2021-12-31","49.6137470","54.8958210","66.8865740","46.5046270","38.3206630","51.0995370","63.9120370","57.7662050","55.5092580","44.6759220","51.8287050","28.2407400","38.1712950"
"2022-01-01","49.6137470","54.8958210","66.8865740","46.5046270","38.3206630","51.0995370","63.9120370","57.7662050","55.5092580","44.6759220","51.8287050","28.2407400","38.1712950"
"2022-01-02","49.6137470","54.8958210","66.8865740","46.5046270","38.3206630","51.0995370","63.9120370","57.7662050","55.5092580","44.6759220","51.8287050","28.2407400","38.1712950"
"2022-01-03","49.6137470","54.8958210","66.8865740","46.5046270","38.3206630","51.0995370","63.9120370","57.7662050","55.5092580","44.6759220","51.8287050","28.2407400","38.1712950"
"2022-01-04","50.7740170","55.0758590","66.8865740","46.5046270","41.6457520","53.8773160","64.5370410","57.7662050","55.5092580","44.6759220","51.8287050","28.2407400","43.0324100"
"2022-01-05","54.4230880","55.0359040","66.8865740","56.0532420","41.6457520","53.8773160","64.5370410","57.0717580","55.5092580","44.6759220","51.8287050","28.2407400","43.0324100"
"2022-01-06","54.5138700","55.0359040","66.8865740","56.0532420","42.0328670","53.8773160","64.5370410","57.0717580","55.5092580","44.6759220","54.6064760","28.2407400","43.0324100"
"2022-01-07","54.5138700","55.0359040","66.8865740","56.0532420","42.0328670","53.8773160","64.5370410","57.0717580","55.5092580","44.6759220","54.6064760","28.2407400","43.0324100"
"2022-01-08","54.5138700","55.0359040","66.8865740","56.0532420","42.0328670","53.8773160","64.5370410","57.0717580","55.5092580","44.6759220","54.6064760","28.2407400","43.0324100"
"2022-01-09","54.5138700","55.0359040","66.8865740","56.0532420","42.0328670","53.8773160","64.5370410","57.0717580","55.5092580","44.6759220","54.6064760","28.2407400","43.0324100"
"2022-01-10","52.9479560","55.0359040","66.8865740","56.0532420","38.5142210","48.3217580","64.5370410","57.0717580","55.5092580","44.6759220","53.2175900","28.2407400","38.1712950"
"2022-01-11","52.9251170","54.6302870","66.8865740","56.0532420","38.5142210","48.3217580","64.5370410","57.0717580","55.5092580","43.2870370","53.2175900","28.2407400","38.1712950"
"2022-01-12","52.9251170","54.6302870","66.8865740","56.0532420","38.5142210","48.3217580","64.5370410","57.0717580","55.5092580","43.2870370","53.2175900","28.2407400","38.1712950"
"2022-01-13","52.9251170","54.6302870","66.8865740","56.0532420","38.5142210","48.3217580","64.5370410","57.0717580","55.5092580","43.2870370","53.2175900","28.2407400","38.1712950"
"2022-01-14","53.2037280","59.5788080","66.8865740","56.0532420","38.5142210","48.3217580","64.5370410","57.0717580","55.5092580","60.2314800","53.2175900","28.2407400","38.1712950"
"2022-01-15","53.2037280","59.5788080","66.8865740","56.0532420","38.5142210","48.3217580","64.5370410","57.0717580","55.5092580","60.2314800","53.2175900","28.2407400","38.1712950"
"2022-01-16","53.2037280","59.5788080","66.8865740","56.0532420","38.5142210","48.3217580","64.5370410","57.0717580","55.5092580","60.2314800","53.2175900","28.2407400","38.1712950"
"2022-01-17","48.9599420","57.8173600","55.7754630","51.1921270","37.9335480","48.3217580","64.5370410","57.0717580","50.6481480","60.2314800","49.0509220","28.2407400","38.1712950"
"2022-01-18","48.9805260","58.1829830","55.7754630","51.1921270","37.9335480","48.3217580","64.5370410","63.4259220","50.6481480","60.2314800","49.0509220","28.2407400","38.1712950"
"2022-01-19","48.9805260","58.1829830","55.7754630","51.1921270","37.9335480","48.3217580","64.5370410","63.4259220","50.6481480","60.2314800","49.0509220","28.2407400","38.1712950"
"2022-01-20","48.6332820","58.1829830","55.7754630","51.1921270","37.9335480","45.7175900","64.5370410","63.4259220","50.6481480","60.2314800","49.0509220","28.2407400","38.1712950"
"2022-01-21","48.6332820","58.1829830","55.7754630","51.1921270","37.9335480","45.7175900","64.5370410","63.4259220","50.6481480","60.2314800","49.0509220","28.2407400","38.1712950"
"2022-01-22","48.6332820","58.1829830","55.7754630","51.1921270","37.9335480","45.7175900","64.5370410","63.4259220","50.6481480","60.2314800","49.0509220","28.2407400","38.1712950"
"2022-01-23","48.6332820","58.1829830","55.7754630","51.1921270","37.9335480","45.7175900","64.5370410","63.4259220","50.6481480","60.2314800","49.0509220","28.2407400","38.1712950"
"2022-01-24","48.6332820","58.1829830","55.7754630","51.1921270","37.9335480","45.7175900","64.5370410","63.4259220","50.6481480","60.2314800","49.0509220","28.2407400","38.1712950"
"2022-01-25","48.5431820","56.5826450","55.7754630","51.1921270","37.9335480","45.7175900","58.9814760","63.4259220","50.6481480","60.2314800","49.0509220","28.2407400","38.1712950"
"2022-01-26","48.5431820","56.5826450","55.7754630","51.1921270","37.9335480","45.7175900","58.9814760","63.4259220","50.6481480","60.2314800","49.0509220","28.2407400","38.1712950"
"2022-01-27","48.5431820","56.5826450","55.7754630","51.1921270","37.9335480","45.7175900","58.9814760","63.4259220","50.6481480","60.2314800","49.0509220","28.2407400","38.1712950"
"2022-01-28","48.3673400","53.4594000","55.7754630","51.1921270","37.9335480","45.7175900","58.9814760","63.4259220","50.6481480","49.5370370","49.0509220","28.2407400","38.1712950"
"2022-01-29","48.2645720","51.6341250","55.7754630","51.1921270","37.9335480","45.7175900","58.9814760","63.4259220","50.6481480","43.2870370","49.0509220","28.2407400","38.1712950"
"2022-01-30","48.2645720","51.6341250","55.7754630","51.1921270","37.9335480","45.7175900","58.9814760","63.4259220","50.6481480","43.2870370","49.0509220","28.2407400","38.1712950"
"2022-01-31","47.5592080","49.8019100","53.6921270","50.6712950","37.9335480","45.7175900","58.9814760","52.7314800","50.6481480","39.1203690","49.0509220","28.2407400","38.1712950"
"2022-02-01","47.5592080","49.8019100","53.6921270","50.6712950","37.9335480","45.7175900","58.9814760","52.7314800","50.6481480","39.1203690","49.0509220","28.2407400","38.1712950"
"2022-02-02","47.5592080","49.8019100","53.6921270","50.6712950","37.9335480","45.7175900","58.9814760","52.7314800","50.6481480","39.1203690","49.0509220","28.2407400","38.1712950"
"2022-02-03","47.5592080","49.8019100","53.6921270","50.6712950","37.9335480","45.7175900","58.9814760","52.7314800","50.6481480","39.1203690","49.0509220","28.2407400","38.1712950"
"2022-02-04","47.5592080","49.8019100","53.6921270","50.6712950","37.9335480","45.7175900","58.9814760","52.7314800","50.6481480","39.1203690","49.0509220","28.2407400","38.1712950"
"2022-02-05","47.5592080","49.8019100","53.6921270","50.6712950","37.9335480","45.7175900","58.9814760","52.7314800","50.6481480","39.1203690","49.0509220","28.2407400","38.1712950"
"2022-02-06","47.5592080","49.8019100","53.6921270","50.6712950","37.9335480","45.7175900","58.9814760","52.7314800","50.6481480","39.1203690","49.0509220","28.2407400","38.1712950"
"2022-02-07","47.3413540","45.9324110","53.6921270","50.6712950","37.9335480","45.7175900","46.2037050","52.7314800","50.1273160","39.1203690","49.0509220","28.2407400","38.1712950"
"2022-02-08","47.1711430","45.9324110","53.6921270","50.6712950","37.2077060","45.7175900","46.2037050","52.7314800","50.1273160","39.1203690","43.8425900","28.2407400","38.1712950"
"2022-02-09","47.2546880","45.9324110","53.6921270","50.6712950","37.5639650","45.7175900","46.2037050","52.7314800","50.1273160","39.1203690","43.8425900","28.2407400","38.6921270"
"2022-02-10","47.2546880","45.9324110","53.6921270","50.6712950","37.5639650","45.7175900","46.2037050","52.7314800","50.1273160","39.1203690","43.8425900","28.2407400","38.6921270"
"2022-02-11","47.2546880","45.9324110","53.6921270","50.6712950","37.5639650","45.7175900","46.2037050","52.7314800","50.1273160","39.1203690","43.8425900","28.2407400","38.6921270"
"2022-02-12","46.1261480","45.9324110","47.8587950","50.6712950","37.5639650","45.7175900","46.2037050","52.7314800","50.1273160","39.1203690","43.8425900","28.2407400","38.6921270"
"2022-02-13","46.1261480","45.9324110","47.8587950","50.6712950","37.5639650","45.7175900","46.2037050","52.7314800","50.1273160","39.1203690","43.8425900","28.2407400","38.6921270"
"2022-02-14","45.5334590","40.0030140","47.8587950","50.6712950","36.4600830","45.7175900","41.6203730","52.7314800","37.4074060","39.1203690","43.8425900","21.9907400","38.6921270"
"2022-02-15","44.9582180","40.0030140","47.8587950","50.6712950","35.0600130","43.8657420","41.6203730","52.7314800","37.4074060","39.1203690","33.7962950","21.9907400","38.6921270"
"2022-02-16","44.9582180","40.0030140","47.8587950","50.6712950","35.0600130","43.8657420","41.6203730","52.7314800","37.4074060","39.1203690","33.7962950","21.9907400","38.6921270"
"2022-02-17","39.3487010","39.8371890","47.8587950","41.3657420","35.0600130","28.5532400","41.6203730","49.8495370","37.4074060","39.1203690","33.7962950","21.9907400","38.6921270"
"2022-02-18","39.3487010","39.8371890","47.8587950","41.3657420","35.0600130","28.5532400","41.6203730","49.8495370","37.4074060","39.1203690","33.7962950","21.9907400","38.6921270"
"2022-02-19","39.2733380","38.4986530","47.8587950","41.3657420","35.0600130","28.5532400","41.6203730","49.8495370","37.4074060","34.5370370","33.7962950","21.9907400","38.6921270"
"2022-02-20","39.2733380","38.4986530","47.8587950","41.3657420","35.0600130","28.5532400","41.6203730","49.8495370","37.4074060","34.5370370","33.7962950","21.9907400","38.6921270"
"2022-02-21","37.9634360","38.4986530","41.0879630","41.3657420","35.0600130","28.5532400","41.6203730","49.8495370","37.4074060","34.5370370","33.7962950","21.9907400","38.6921270"
"2022-02-22","37.9634360","38.4986530","41.0879630","41.3657420","35.0600130","28.5532400","41.6203730","49.8495370","37.4074060","34.5370370","33.7962950","21.9907400","38.6921270"
"2022-02-23","37.9634360","38.4986530","41.0879630","41.3657420","35.0600130","28.5532400","41.6203730","49.8495370","37.4074060","34.5370370","33.7962950","21.9907400","38.6921270"
"2022-02-24","37.9634360","38.4986530","41.0879630","41.3657420","35.0600130","28.5532400","41.6203730","49.8495370","37.4074060","34.5370370","33.7962950","21.9907400","38.6921270"
"2022-02-25","37.9634360","38.4986530","41.0879630","41.3657420","35.0600130","28.5532400","41.6203730","49.8495370","37.4074060","34.5370370","33.7962950","21.9907400","38.6921270"
"2022-02-26","37.9634360","38.4986530","41.0879630","41.3657420","35.0600130","28.5532400","41.6203730","49.8495370","37.4074060","34.5370370","33.7962950","21.9907400","38.6921270"
"2022-02-27","37.9634360","38.4986530","41.0879630","41.3657420","35.0600130","28.5532400","41.6203730","49.8495370","37.4074060","34.5370370","33.7962950","21.9907400","38.6921270"
"2022-02-28","36.9667210","34.9381640","38.3101840","41.3657420","33.9561270","28.5532400","36.9907420","45.2199100","37.4074060","27.8240740","33.7962950","15.7407410","38.6921270"
"2022-03-01","24.4208640","34.9381640","38.3101840","15.7407410","22.2417620","28.5532400","36.9907420","45.2199100","37.4074060","27.8240740","31.7129610","15.7407410","21.9907400"
"2022-03-02","24.4208640","34.9381640","38.3101840","15.7407410","22.2417620","28.5532400","36.9907420","45.2199100","37.4074060","27.8240740","31.7129610","15.7407410","21.9907400"
"2022-03-03","24.4208640","34.9381640","38.3101840","15.7407410","22.2417620","28.5532400","36.9907420","45.2199100","37.4074060","27.8240740","31.7129610","15.7407410","21.9907400"
"2022-03-04","24.4208640","34.9381640","38.3101840","15.7407410","22.2417620","28.5532400","36.9907420","45.2199100","37.4074060","27.8240740","31.7129610","15.7407410","21.9907400"
"2022-03-05","24.4208640","34.9381640","38.3101840","15.7407410","22.2417620","28.5532400","36.9907420","45.2199100","37.4074060","27.8240740","31.7129610","15.7407410","21.9907400"
"2022-03-06","24.4208640","34.9381640","38.3101840","15.7407410","22.2417620","28.5532400","36.9907420","45.2199100","37.4074060","27.8240740","31.7129610","15.7407410","21.9907400"
"2022-03-07","24.4123630","34.7871860","38.3101840","15.7407410","22.2417620","28.5532400","36.9907420","45.2199100","36.9907420","27.8240740","31.7129610","15.7407410","21.9907400"
"2022-03-08","24.4123630","34.7871860","38.3101840","15.7407410","22.2417620","28.5532400","36.9907420","45.2199100","36.9907420","27.8240740","31.7129610","15.7407410","21.9907400"
"2022-03-09","24.4123630","34.7871860","38.3101840","15.7407410","22.2417620","28.5532400","36.9907420","45.2199100","36.9907420","27.8240740","31.7129610","15.7407410","21.9907400"
"2022-03-10","24.4123630","34.7871860","38.3101840","15.7407410","22.2417620","28.5532400","36.9907420","45.2199100","36.9907420","27.8240740","31.7129610","15.7407410","21.9907400"
"2022-03-11","24.4123630","34.7871860","38.3101840","15.7407410","22.2417620","28.5532400","36.9907420","45.2199100","36.9907420","27.8240740","31.7129610","15.7407410","21.9907400"
"2022-03-12","23.5390930","34.7871860","33.7962950","15.7407410","22.2417620","28.5532400","36.9907420","45.2199100","36.9907420","27.8240740","31.7129610","15.7407410","21.9907400"
"2022-03-13","23.5390930","34.7871860","33.7962950","15.7407410","22.2417620","28.5532400","36.9907420","45.2199100","36.9907420","27.8240740","31.7129610","15.7407410","21.9907400"
"2022-03-14","23.1309300","27.5375370","33.7962950","15.7407410","22.2417620","28.5532400","24.0740740","45.2199100","36.9907420","15.7407410","31.7129610","15.7407410","21.9907400"
"2022-03-15","22.6089500","27.5375370","33.7962950","15.7407410","20.0158440","28.5532400","24.0740740","45.2199100","36.9907420","15.7407410","15.7407410","15.7407410","21.9907400"
"2022-03-16","22.6089500","27.5375370","33.7962950","15.7407410","20.0158440","28.5532400","24.0740740","45.2199100","36.9907420","15.7407410","15.7407410","15.7407410","21.9907400"
"2022-03-17","22.5995010","27.3697090","33.7962950","15.7407410","20.0158440","28.5532400","24.0740740","42.3032380","36.9907420","15.7407410","15.7407410","15.7407410","21.9907400"
"2022-03-18","22.5995010","27.3697090","33.7962950","15.7407410","20.0158440","28.5532400","24.0740740","42.3032380","36.9907420","15.7407410","15.7407410","15.7407410","21.9907400"
"2022-03-19","22.5995010","27.3697090","33.7962950","15.7407410","20.0158440","28.5532400","24.0740740","42.3032380","36.9907420","15.7407410","15.7407410","15.7407410","21.9907400"
"2022-03-20","22.5995010","27.3697090","33.7962950","15.7407410","20.0158440","28.5532400","24.0740740","42.3032380","36.9907420","15.7407410","15.7407410","15.7407410","21.9907400"
"2022-03-21","22.3359870","22.6892970","33.7962950","15.7407410","20.0158440","28.5532400","24.0740740","42.3032380","24.0740740","15.7407410","15.7407410","15.7407410","21.9907400"
"2022-03-22","22.3359870","22.6892970","33.7962950","15.7407410","20.0158440","28.5532400","24.0740740","42.3032380","24.0740740","15.7407410","15.7407410","15.7407410","21.9907400"
"2022-03-23","22.3359870","22.6892970","33.7962950","15.7407410","20.0158440","28.5532400","24.0740740","42.3032380","24.0740740","15.7407410","15.7407410","15.7407410","21.9907400"
"2022-03-24","22.3359870","22.6892970","33.7962950","15.7407410","20.0158440","28.5532400","24.0740740","42.3032380","24.0740740","15.7407410","15.7407410","15.7407410","21.9907400"
"2022-03-25","22.3359870","22.6892970","33.7962950","15.7407410","20.0158440","28.5532400","24.0740740","42.3032380","24.0740740","15.7407410","15.7407410","15.7407410","21.9907400"
"2022-03-26","22.3359870","22.6892970","33.7962950","15.7407410","20.0158440","28.5532400","24.0740740","42.3032380","24.0740740","15.7407410","15.7407410","15.7407410","21.9907400"
"2022-03-27","22.3359870","22.6892970","33.7962950","15.7407410","20.0158440","28.5532400","24.0740740","42.3032380","24.0740740","15.7407410","15.7407410","15.7407410","21.9907400"
